date,Cash,Salary,Rent,WaterBill,PowerBill,PhoneBill,Food,Commute,Tobacco,Snacks,Party,daily_total,cumulative_total
2020-12-17,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,410.00
2020-12-18,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,390.00
2020-12-19,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,-10.00,0.00,-25.00,365.00
2020-12-20,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,335.00
2020-12-21,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,315.00
2020-12-22,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,285.00
2020-12-23,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,265.00
2020-12-24,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,245.00
2020-12-25,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,-20.00,-50.00,195.00
2020-12-26,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,-20.00,-35.00,160.00
2020-12-27,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,130.00
2020-12-28,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,100.00
2020-12-29,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,80.00
2020-12-30,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,60.00
2020-12-31,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,30.00
2021-01-01,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,10.00
2021-01-02,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,-15.00,-5.00
2021-01-03,0.00,1300.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,-10.00,0.00,1260.00,1255.00
2021-01-04,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,1235.00
2021-01-05,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,1215.00
2021-01-06,0.00,0.00,0.00,0.00,0.00,-25.00,-15.00,-5.00,0.00,-10.00,0.00,-55.00,1160.00
2021-01-07,0.00,0.00,0.00,0.00,-60.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-80.00,1080.00
2021-01-08,0.00,0.00,0.00,-30.00,0.00,0.00,-15.00,-5.00,0.00,0.00,-20.00,-70.00,1010.00
2021-01-09,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,-10.00,-20.00,-45.00,965.00
2021-01-10,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,935.00
2021-01-11,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,915.00
2021-01-12,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,885.00
2021-01-13,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,865.00
2021-01-14,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,845.00
2021-01-15,0.00,0.00,-450.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-480.00,365.00
2021-01-16,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,-15.00,350.00
2021-01-17,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,320.00
2021-01-18,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,290.00
2021-01-19,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,270.00
2021-01-20,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,250.00
2021-01-21,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,220.00
2021-01-22,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,-20.00,-40.00,180.00
2021-01-23,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,-20.00,-35.00,145.00
2021-01-24,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,-10.00,0.00,-40.00,105.00
2021-01-25,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,85.00
2021-01-26,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,65.00
2021-01-27,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,35.00
2021-01-28,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,15.00
2021-01-29,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-5.00
2021-01-30,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,-10.00,0.00,-25.00,-30.00
2021-01-31,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,-60.00
2021-02-01,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-80.00
2021-02-02,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-110.00
2021-02-03,0.00,1300.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,1280.00,1170.00
2021-02-04,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,1150.00
2021-02-05,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,-20.00,-50.00,1100.00
2021-02-06,0.00,0.00,0.00,0.00,0.00,-25.00,-15.00,0.00,0.00,0.00,-20.00,-60.00,1040.00
2021-02-07,0.00,0.00,0.00,0.00,-60.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-90.00,950.00
2021-02-08,0.00,0.00,0.00,-30.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-60.00,890.00
2021-02-09,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,870.00
2021-02-10,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,850.00
2021-02-11,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,820.00
2021-02-12,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,800.00
2021-02-13,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,-15.00,785.00
2021-02-14,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,-10.00,0.00,-40.00,745.00
2021-02-15,0.00,0.00,-450.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-470.00,275.00
2021-02-16,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,255.00
2021-02-17,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,225.00
2021-02-18,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,205.00
2021-02-19,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,-20.00,-40.00,165.00
2021-02-20,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,-10.00,-20.00,-45.00,120.00
2021-02-21,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,90.00
2021-02-22,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,70.00
2021-02-23,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,40.00
2021-02-24,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,20.00
2021-02-25,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,0.00
2021-02-26,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-30.00
2021-02-27,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,-15.00,-45.00
2021-02-28,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,-75.00
2021-03-01,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-105.00
2021-03-02,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-125.00
2021-03-03,0.00,1300.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,1280.00,1155.00
2021-03-04,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,1125.00
2021-03-05,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,-20.00,-40.00,1085.00
2021-03-06,0.00,0.00,0.00,0.00,0.00,-25.00,-15.00,0.00,0.00,0.00,-20.00,-60.00,1025.00
2021-03-07,0.00,0.00,0.00,0.00,-60.00,0.00,-15.00,0.00,-15.00,-10.00,0.00,-100.00,925.00
2021-03-08,0.00,0.00,0.00,-30.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-50.00,875.00
2021-03-09,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,855.00
2021-03-10,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,825.00
2021-03-11,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,805.00
2021-03-12,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,785.00
2021-03-13,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,-10.00,0.00,-25.00,760.00
2021-03-14,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,730.00
2021-03-15,0.00,0.00,-450.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-470.00,260.00
2021-03-16,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,230.00
2021-03-17,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,210.00
2021-03-18,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,190.00
2021-03-19,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,-20.00,-50.00,140.00
2021-03-20,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,-20.00,-35.00,105.00
2021-03-21,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,75.00
2021-03-22,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,45.00
2021-03-23,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,25.00
2021-03-24,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,5.00
2021-03-25,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-25.00
2021-03-26,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-45.00
2021-03-27,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,-15.00,-60.00
2021-03-28,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,-10.00,0.00,-40.00,-100.00
2021-03-29,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-120.00
2021-03-30,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-140.00
2021-03-31,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-170.00
2021-04-01,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-190.00
2021-04-02,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,-20.00,-40.00,-230.00
2021-04-03,0.00,1300.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,-10.00,-20.00,1255.00,1025.00
2021-04-04,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,995.00
2021-04-05,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,975.00
2021-04-06,0.00,0.00,0.00,0.00,0.00,-25.00,-15.00,-5.00,0.00,-10.00,0.00,-55.00,920.00
2021-04-07,0.00,0.00,0.00,0.00,-60.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-80.00,840.00
2021-04-08,0.00,0.00,0.00,-30.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-50.00,790.00
2021-04-09,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,760.00
2021-04-10,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,-15.00,745.00
2021-04-11,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,715.00
2021-04-12,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,685.00
2021-04-13,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,665.00
2021-04-14,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,645.00
2021-04-15,0.00,0.00,-450.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-480.00,165.00
2021-04-16,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,-20.00,-40.00,125.00
2021-04-17,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,-20.00,-35.00,90.00
2021-04-18,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,-10.00,0.00,-40.00,50.00
2021-04-19,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,30.00
2021-04-20,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,10.00
2021-04-21,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-20.00
2021-04-22,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-40.00
2021-04-23,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-60.00
2021-04-24,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,-10.00,0.00,-25.00,-85.00
2021-04-25,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,-115.00
2021-04-26,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-135.00
2021-04-27,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-165.00
2021-04-28,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-185.00
2021-04-29,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-205.00
2021-04-30,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,-20.00,-50.00,-255.00
2021-05-01,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,-20.00,-35.00,-290.00
2021-05-02,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,-320.00
2021-05-03,0.00,1300.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,1270.00,950.00
2021-05-04,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,930.00
2021-05-05,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,910.00
2021-05-06,0.00,0.00,0.00,0.00,0.00,-25.00,-15.00,-5.00,0.00,-10.00,0.00,-55.00,855.00
2021-05-07,0.00,0.00,0.00,0.00,-60.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-80.00,775.00
2021-05-08,0.00,0.00,0.00,-30.00,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,-45.00,730.00
2021-05-09,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,-10.00,0.00,-40.00,690.00
2021-05-10,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,670.00
2021-05-11,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,650.00
2021-05-12,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,620.00
2021-05-13,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,600.00
2021-05-14,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,-20.00,-40.00,560.00
2021-05-15,0.00,0.00,-450.00,0.00,0.00,0.00,-15.00,0.00,0.00,-10.00,-20.00,-495.00,65.00
2021-05-16,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,35.00
2021-05-17,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,15.00
2021-05-18,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-15.00
2021-05-19,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-35.00
2021-05-20,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-55.00
2021-05-21,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-85.00
2021-05-22,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,-15.00,-100.00
2021-05-23,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,-130.00
2021-05-24,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-160.00
2021-05-25,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-180.00
2021-05-26,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-200.00
2021-05-27,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-230.00
2021-05-28,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,-20.00,-40.00,-270.00
2021-05-29,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,-20.00,-35.00,-305.00
2021-05-30,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,-10.00,0.00,-40.00,-345.00
2021-05-31,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-365.00
2021-06-01,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-385.00
2021-06-02,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-415.00
2021-06-03,0.00,1300.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,1280.00,865.00
2021-06-04,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,845.00
2021-06-05,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,-10.00,0.00,-25.00,820.00
2021-06-06,0.00,0.00,0.00,0.00,0.00,-25.00,-15.00,0.00,-15.00,0.00,0.00,-55.00,765.00
2021-06-07,0.00,0.00,0.00,0.00,-60.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-80.00,685.00
2021-06-08,0.00,0.00,0.00,-30.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-60.00,625.00
